member_id	nr_purch	nr_purch_offer	amount_sum	amount_median	amount_std	compl_offers	used_bogo	used_disc	used_info	mean_hrs_compl	nr_NUO	nr_dist_NUO	sum_viewed_NUO	nr_bogo_NUO	nr_disc_NUO	nr_info_NUO	days_reg
8d14ec8fc5fa4dd383751fd09dc0b0ed	4.0	0.0	9.63	2.2750000000000004	2.096240682746139	0	0.0	0.0	0.0		3.0	3.0	3.0	2.0	1.0	0.0	109
8d15aa457a7e44abae865712ac06afbd	12.0	2.0	48.1	3.8	1.5230178374967684	2	1.0	0.0	2.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	1807
8d169f0ae1bf46cd9cdea4f9e7ba0636	6.0	1.0	29.75	4.03	3.3943330223575097	1	1.0	0.0	0.0	12.0	3.0	2.0	3.0	3.0	0.0	0.0	17
8d1e56c804e140fca2c001caf65d3eaa	3.0	0.0	8.98	2.3	2.7757221282638023	0	0.0	0.0	0.0		3.0	3.0	3.0	2.0	0.0	1.0	233
8d1f4c8bb2e445db93e387503c72c37e	16.0	2.0	74.34	3.19	2.4168157243807467	2	0.0	0.0	5.0	0.0	3.0	1.0	3.0	3.0	0.0	0.0	575
8d20cb72c43c43699ff1074fd1e7d468	3.0	0.0	21.13	5.3	3.062945205734724	0	0.0	0.0	0.0		2.0	2.0	2.0	2.0	0.0	0.0	157
8d27d325402c409e80cc703d04b19409	5.0	0.0	10.51	1.6	1.554548165866854	0	0.0	0.0	0.0		1.0	1.0	1.0	1.0	0.0	0.0	277
8d293088253944ff88226578923f418d	5.0	4.0	110.82000000000001	18.560000000000002	1.0658517720583844	4	2.0	1.0	2.0	43.5	2.0	2.0	2.0	0.0	1.0	1.0	184
8d298ad7857d44fc8cc012d3303429e1	4.0	4.0	126.07000000000001	36.315	10.471117020961358	4	1.0	2.0	1.0	69.0							442
8d2f8960fd8c42c8abc94bd6f5056118	1.0	0.0	1.11	1.11		0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	1.0	0.0	126
8d2fcfbd61e74c87adc8ec3c59b29f30	11.0	4.0	109.51	8.91	3.309212485279129	2	3.0	1.0	0.0	87.0							320
8d30c524932649a5b4021e56f6ad9580	6.0	1.0	142.82	22.89	5.176804677276	1	0.0	1.0	0.0	60.0	1.0	1.0	1.0	0.0	0.0	1.0	790
8d31a8a4b5d24b10a54da118855f7132	6.0	2.0	840.92	25.975	283.7911801072519	2	1.0	1.0	0.0	75.0	1.0	1.0	1.0	0.0	1.0	0.0	527
8d402bd58f15462c833bb29c30c9fccf	3.0	0.0	6.08	1.62	1.7165177928973916	0	0.0	0.0	0.0		2.0	1.0	2.0	2.0	0.0	0.0	301
8d426eecc914405d9ff2b8da724986a7	3.0	0.0	6.46	2.55	0.9121586119383694	0	0.0	0.0	0.0		3.0	1.0	3.0	3.0	0.0	0.0	590
8d4554196c5b4a8e84ebfbbfe9d082b9	4.0	1.0	121.26	28.705	6.535168959815296	1	1.0	0.0	0.0	66.0	3.0	3.0	3.0	2.0	1.0	0.0	179
8d45dc32d8bc4a01baf15f3d52effb15	3.0	1.0	71.88	25.0	3.9150095785323447	1	0.0	1.0	0.0	198.0	2.0	2.0	2.0	1.0	1.0	0.0	157
8d47cbb1da6a4503b2e3b7abdebf6ecb	4.0	1.0	85.62	22.259999999999998	4.482384038284389	1	1.0	0.0	0.0	90.0	1.0	1.0	1.0	0.0	0.0	1.0	162
8d49501a3a90477da47e6633109bf8f9	7.0	4.0	116.57	12.795	5.170350741073016	4	1.0	2.0	2.0	24.0	2.0	2.0	2.0	0.0	0.0	2.0	1056
8d4d3da98c7b40d4840564524c0d0d4a	8.0	5.0	206.94	26.634999999999998	6.362182352441204	5	1.0	3.0	1.0	75.6							1109
8d501b5bda454c188e837579f8a1c50d	2.0	1.0	46.260000000000005	23.130000000000003	3.592102448427664	1	0.0	1.0	0.0	120.0	1.0	1.0	1.0	0.0	0.0	1.0	190
8d50d555f002482bacd7d80c68ae452c	15.0	2.0	152.22	10.24	5.692512877204834	1	2.0	0.0	0.0	30.0							357
8d510f13c7a34e6d954a54798f67ec94	8.0	7.0	125.26	12.274999999999999	7.261549913266254	5	4.0	2.0	1.0	48.857142857142854							349
8d56d3c052ca42549c86475b454c7a20	3.0	2.0	48.07	16.68	1.655727433285241	2	2.0	0.0	0.0	135.0	2.0	2.0	2.0	2.0	0.0	0.0	323
8d59a5826cc547f58079c94ac2c9ea50	5.0	3.0	103.8	18.27	6.146250889770121	3	1.0	2.0	0.0	68.0	2.0	2.0	2.0	0.0	2.0	0.0	32
8d5dc8f536bb487e9d5c72db1367b1d2	9.0	3.0	472.66	12.73	108.35237455225017	3	1.0	0.0	3.0	24.0							183
8d64530bed704d2285f1e3abc7057436	14.0	5.0	133.61	5.55	8.296700262037627	2	4.0	0.0	2.0	80.4	1.0	1.0	1.0	1.0	0.0	0.0	745
8d689f719e0b42edb5947f381f159cb1	4.0	2.0	79.56	19.78	7.636377849914622	2	2.0	0.0	0.0	57.0	1.0	1.0	1.0	0.0	1.0	0.0	459
8d7c5413f98d405e88fd4f35cb705780	10.0	1.0	18.46	0.73	2.218133349362828	1	0.0	0.0	1.0	6.0	3.0	3.0	3.0	1.0	2.0	0.0	1050
8d7d3db57cbe48929746f887d29d453b	1.0	1.0	25.69	25.69		1	0.0	0.0	1.0	24.0	3.0	2.0	3.0	2.0	0.0	1.0	255
8d7f019460c6461e9eb6d2022d8b84ef	3.0	0.0	12.47	1.6400000000000001	4.393681068686408	0	0.0	0.0	0.0								330
8d80970192fa496f99d6b45c470a4b60	9.0	2.0	40.2	3.39	3.0331666620876603	2	1.0	0.0	1.0	72.0	2.0	2.0	2.0	1.0	0.0	1.0	282
8d857a9497b94b83852a5b71568b5781	8.0	0.0	15.280000000000001	1.4300000000000002	2.1806159025114242	0	0.0	0.0	0.0		3.0	3.0	3.0	1.0	2.0	0.0	1268
8d87b4721b494123b655374a403a75ed	13.0	3.0	121.63	8.3	3.5070109268471974	2	1.0	2.0	0.0	34.0	1.0	1.0	1.0	1.0	0.0	0.0	90
8d8eae1054a84ecd9ec8879fbc0858f9	5.0	2.0	106.78999999999999	18.96	4.148601772485118	2	0.0	1.0	2.0	69.0	1.0	1.0	1.0	0.0	0.0	1.0	574
8d8eb830eb21469a98fc037cbf5ebdcc	7.0	3.0	139.11	4.01	42.17138315425352	1	0.0	3.0	0.0	150.0	2.0	2.0	2.0	2.0	0.0	0.0	5
8d91f3193485407383ab8aefb1aaf830	4.0	0.0	6.18	1.435	1.1383174718270235	0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	1.0	0.0	349
8d96c3ad478243dc85d2767d65458372	5.0	3.0	42.97	7.75	3.3981656816582677	2	2.0	0.0	1.0	24.0	1.0	1.0	1.0	0.0	0.0	1.0	198
8da164af7cdc4aa6b0fcde2e0d18284a	3.0	2.0	60.03	18.74	11.23894568008939	2	0.0	0.0	2.0	66.0	2.0	2.0	2.0	0.0	2.0	0.0	209
8da7dbbe9db544c994ef7ee31cfadd60	13.0	5.0	194.8	14.13	4.619234452057713	5	4.0	0.0	1.0	10.8							609
8da83bf53b2e41f8b25ddead7f20b373	10.0	1.0	36.61	3.805	2.343641278959825	1	1.0	0.0	0.0	12.0	1.0	1.0	1.0	1.0	0.0	0.0	368
8dabe2142cdf4013a6f4786edf8ab00f	9.0	3.0	167.67000000000002	18.23	6.408465104843748	1	0.0	3.0	0.0	144.0	1.0	1.0	1.0	0.0	1.0	0.0	1538
8dadd4f054dd4b57a445e8439956ee67	4.0	2.0	15.94	2.165	4.095692859578218	1	0.0	2.0	0.0	78.0							147
8db03c98a26844ac9b4123910cb6641a	3.0	1.0	8.74	1.885	1.8011200219122916	1	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	3
8db3081752cc455282c831cc236dec91	4.0	3.0	107.68	21.81	3.8376724716942703	3	1.0	1.0	2.0	60.0	1.0	1.0	1.0	1.0	0.0	0.0	290
8db30a2bb6834567885d0ba2c442774e	12.0	2.0	258.98	20.384999999999998	5.231507401979825	2	0.0	2.0	0.0	18.0	1.0	1.0	1.0	1.0	0.0	0.0	689
8db6b535086043c8ad6e919f513d1ce5	15.0	3.0	221.72	13.05	4.301468541980408	3	2.0	0.0	3.0	14.0							849
8dbd514f2c2e41eb91c3b6cca4292787	5.0	2.0	144.6	23.17	7.745553563174164	2	1.0	0.0	2.0	9.0							263
8dbec27b9b1649ae8f3290bde6f120d4	6.0	4.0	88.95	13.95	6.408518549555738	4	1.0	1.0	2.0	66.0	1.0	1.0	1.0	1.0	0.0	0.0	1717
8dbfa485249f409aa223a2130f40634a	36.0	18.0	76.46000000000001	1.375	1.9109672611051904	3	0.0	18.0	0.0	92.0	2.0	2.0	2.0	2.0	0.0	0.0	982
8dc160d00632491db79ee572a13cb7cf	5.0	1.0	14.920000000000002	1.685	1.730845650734538	1	0.0	0.0	2.0	0.0	5.0	3.0	5.0	3.0	2.0	0.0	46
8dc17515545e42d9a2974a3aebc3aa69	8.0	0.0	20.81	2.645	1.65209336903215	0	0.0	0.0	0.0		3.0	3.0	3.0	1.0	2.0	0.0	49
8dcb36c5d140499a91f4421db75042f9	3.0	3.0	53.15	19.36	2.8897462403009246	3	2.0	0.0	1.0	56.0	3.0	3.0	3.0	0.0	3.0	0.0	120
8dcbd64b4c664b5da20e8203ca26486c	9.0	0.0	13.34	0.71	1.6301286588623747	0	0.0	0.0	0.0		4.0	4.0	4.0	0.0	4.0	0.0	263
8dd102d906ef46aebcbe8a3bfb8a9760	9.0	0.0	15.52	2.01	1.583517533145048	0	0.0	0.0	0.0		6.0	5.0	6.0	3.0	2.0	1.0	235
8dda575c2a1d44b9ac8e8b07b93d1f8e	10.0	8.0	123.53	13.524999999999999	3.6692144178889903	5	5.0	3.0	0.0	108.75	1.0	1.0	1.0	0.0	1.0	0.0	322
8dde4b781285452389601b43a0ff09b0	22.0	3.0	108.55	4.455	2.6887130203180303	2	2.0	1.0	0.0	14.0	1.0	1.0	1.0	1.0	0.0	0.0	209
8de27665b103421f840103be3a5b071c	1.0	1.0	21.07	21.07		1	0.0	1.0	0.0	144.0	1.0	1.0	1.0	1.0	0.0	0.0	81
8de31c12e1a84858bb1d18c6c9272a7b	6.0	4.0	99.25	16.445	1.9089098110352591	4	3.0	1.0	0.0	85.5	1.0	1.0	1.0	1.0	0.0	0.0	58
8dee67fd2fb842eb8ae0439e3b03355f	8.0	0.0	23.759999999999998	1.75	3.3915862281323674	0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	1.0	0.0	183
8df06dd9393c4268949244071f1c2dfe	12.0	3.0	108.02	9.685	3.6299908172519295	1	3.0	0.0	0.0	90.0	1.0	1.0	1.0	1.0	0.0	0.0	361
8df3bb97a75a47b08c87d2cc3187eeb7	9.0	4.0	33.91	3.83	1.4857807524814837	2	2.0	2.0	0.0	90.0	2.0	2.0	2.0	1.0	1.0	0.0	123
8df451b46a79479e8235ff07fe15871f	6.0	1.0	67.8	12.7	3.5524245241806334	1	1.0	0.0	0.0	54.0	3.0	2.0	3.0	0.0	3.0	0.0	342
8e0c1ffebf2a47d281210fabbd41d56a	20.0	4.0	770.62	14.88	94.60111006093905	4	1.0	1.0	3.0	12.0	2.0	1.0	2.0	0.0	2.0	0.0	559
8e0d066a2e84415eafbe5d1b1d97e930	1.0	1.0	18.92	18.92		1	0.0	1.0	0.0	108.0	1.0	1.0	1.0	0.0	1.0	0.0	145
8e0f512b4278472782bd4e1154cfa3b5	9.0	1.0	22.330000000000002	2.07	1.9253470105700716	1	0.0	0.0	1.0	72.0	4.0	4.0	4.0	2.0	1.0	1.0	395
8e1ba6f52cee49b8aec20c1134e2b906	5.0	1.0	73.77	17.11	5.669045775084198	1	0.0	0.0	1.0	24.0	2.0	2.0	2.0	1.0	0.0	1.0	620
8e1c2a8b7d7f4bc695ef755c2d2e6df1	6.0	0.0	12.52	1.705	1.8221598905328444	0	0.0	0.0	0.0		3.0	2.0	3.0	1.0	2.0	0.0	141
8e2649dbe4f54d869ad0f4fd80f45ea8	12.0	5.0	247.24	20.71	6.247184577993126	4	3.0	2.0	0.0	60.0							372
8e269f4308474449b814df285c4de66d	8.0	2.0	25.45	1.71	1.5425969838377926	2	0.0	0.0	5.0	12.0	3.0	3.0	3.0	2.0	1.0	0.0	614
8e3924cc32b84c469e6dcf2102774e0f	6.0	4.0	24.17	4.75	2.6556651036712333	2	0.0	3.0	2.0	153.0	1.0	1.0	1.0	0.0	1.0	0.0	331
8e3a21fbcf7c417e9ad84aec4d60333b	13.0	1.0	207.36	16.48	3.8035695110831123	1	0.0	1.0	0.0	66.0	1.0	1.0	1.0	1.0	0.0	0.0	443
8e40bd9c75914bd6ab7a10d9d7eea254	6.0	3.0	102.51	15.73	7.722659515995769	3	1.0	0.0	2.0	54.0	1.0	1.0	1.0	1.0	0.0	0.0	1136
8e4192840ed54d42bc0a02e5bfba55ae	3.0	1.0	8.48	1.3299999999999998	2.271666055270155	1	0.0	0.0	2.0	18.0	3.0	3.0	3.0	2.0	1.0	0.0	300
8e41b43818f144b784fc64fe8c27d3e7	8.0	0.0	14.65	1.545	1.5643203681745355	0	0.0	0.0	0.0		3.0	3.0	3.0	0.0	3.0	0.0	261
8e43748a7a604565873aa31d0fa91089	7.0	4.0	131.34	18.69	8.334084061422535	3	2.0	2.0	0.0	93.0	1.0	1.0	1.0	0.0	0.0	1.0	1303
8e508511652c446a9debf0c20f5f5163	9.0	3.0	184.82	21.51	3.476111732637168	3	3.0	0.0	0.0	26.0	1.0	1.0	1.0	0.0	1.0	0.0	901
8e5dd180969f441498b595d08e57a3bb	1.0	1.0	10.23	10.23		1	0.0	1.0	0.0	192.0	4.0	4.0	4.0	2.0	2.0	0.0	288
8e61c1ebbd2e48afa8588515534446b3	2.0	0.0	5.970000000000001	2.9850000000000003	2.241528496361356	0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	0.0	1.0	270
8e62dbff5dac441391ee3a5564270085	3.0	2.0	7.39	1.42	2.531725366885858	1	2.0	0.0	0.0	102.0							135
8e69524a95744014b8ac926abb995486	13.0	3.0	232.66	17.46	5.148300477069865	3	1.0	1.0	2.0	26.0	1.0	1.0	1.0	1.0	0.0	0.0	972
8e6a1fd8b5fb499ba8e765db85803e7d	12.0	3.0	240.61	20.134999999999998	6.355640956638203	3	2.0	1.0	0.0	16.0							960
8e719931317d485da04f40c8547e0b7a	22.0	2.0	82.95	2.8200000000000003	2.220576126444066	2	0.0	1.0	4.0	15.0	3.0	1.0	3.0	3.0	0.0	0.0	646
8e72ac4ba0284eaaad4de2aac41287b4	15.0	4.0	330.43	22.91	5.187524687261968	4	3.0	1.0	0.0	13.5							860
8e78ecc6a7eb4c06a4a761b17a0e165d	12.0	0.0	33.22	1.58	2.969321420286072	0	0.0	0.0	0.0		5.0	4.0	5.0	3.0	2.0	0.0	159
8e7a22dd150f4ecea1a6be17be1d2381	17.0	3.0	31.65	1.4	1.4214615510721598	1	3.0	0.0	0.0	42.0	3.0	2.0	3.0	3.0	0.0	0.0	424
8e7c7465e98c43d8a01f51e2b5c29542	12.0	0.0	32.72	1.585	2.6162615011547	0	0.0	0.0	0.0		3.0	2.0	3.0	2.0	1.0	0.0	1773
8e7c87c1927d4f05ad25b0cbfc1cce54	9.0	5.0	36.8	3.89	2.3068454892148957	2	0.0	5.0	0.0	136.8	1.0	1.0	1.0	1.0	0.0	0.0	116
8e7d398d4bd948e397e201ad2bd5cce8	25.0	15.0	110.66	2.505	3.2070340076832338	5	0.0	13.0	7.0	105.6	1.0	1.0	1.0	0.0	0.0	1.0	1077
8e8349489783426e8207c2f4725beb96	5.0	2.0	69.95	12.96	4.678562813514423	2	2.0	0.0	0.0	9.0	2.0	2.0	2.0	2.0	0.0	0.0	214
8e8580d9f8224c8397410477dd67cdd9	7.0	3.0	129.71	16.295	3.538901918069259	3	1.0	1.0	2.0	36.0	1.0	1.0	1.0	1.0	0.0	0.0	833
8e8a1561333e474ab3bfe339f06be078	4.0	2.0	89.9	22.79	0.6506150935845253	2	1.0	1.0	0.0	69.0	3.0	3.0	3.0	1.0	0.0	2.0	76
8e8c022a3b034c139b5f34f5dfa0fbad	8.0	0.0	20.49	1.57	2.414731203615484	0	0.0	0.0	0.0		3.0	3.0	3.0	2.0	1.0	0.0	268
8e8ee76d4fb246738dddb81b86295cfa	7.0	0.0	32.230000000000004	3.61	2.8913022276179587	0	0.0	0.0	0.0		4.0	2.0	4.0	3.0	1.0	0.0	204
8e92f0cd54c24f87b8405fa73b818529	6.0	3.0	82.36	12.780000000000001	5.528806984030703	2	3.0	0.0	0.0	50.0							616
8e96eadadb8c46bebc04f2697f4367fa	9.0	0.0	26.45	1.87	2.8184235152139774	0	0.0	0.0	0.0		5.0	4.0	5.0	3.0	1.0	1.0	277
8e9cc6311a2e450c9d95f98f1f10c17e	18.0	2.0	77.83	3.585	3.396534806653754	2	1.0	1.0	0.0	27.0	1.0	1.0	1.0	1.0	0.0	0.0	1219
8ea0513ddaa34071be030721b66d0536	8.0	3.0	163.25	19.14	5.194418746222826	3	1.0	0.0	3.0	12.0							316
8ea3ffcc740848f99c9679e3bc3c9c80	6.0	1.0	17.56	2.42	0.8036671900612543	1	0.0	0.0	2.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	253
8eab9be9b9d74cc98d1ae62eba6c9182	14.0	4.0	34.02	2.08	1.5281612883059574	1	0.0	4.0	0.0	114.0	1.0	1.0	1.0	1.0	0.0	0.0	394
8eac3a07beef45039598e17e7a0f54c2	2.0	0.0	4.34	2.17	0.5232590180780451	0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	0.0	1.0	364
8ead309bb7254edbab114c8837cd54b2	8.0	4.0	150.74	16.67	7.779865496450253	3	0.0	3.0	1.0	84.0	1.0	1.0	1.0	0.0	0.0	1.0	304
8eb15bfe6dda4e3b806bcc93703f134e	5.0	1.0	22.740000000000002	3.2800000000000002	2.3892927823939867	1	1.0	0.0	0.0	24.0	3.0	3.0	3.0	1.0	2.0	0.0	18
8eb1d5e323384aa8bd184749bf9cfc69	7.0	3.0	129.57	13.855	6.695736249925876	3	1.0	1.0	2.0	64.0	2.0	2.0	2.0	1.0	0.0	1.0	604
8eb604dc765a45a38b4212751af99ae2	2.0	0.0	42.58	21.29	6.250823945689079	0	0.0	0.0	0.0		4.0	3.0	4.0	4.0	0.0	0.0	176
8ebaac00906443a790b0afd653489897	12.0	2.0	138.35	10.1	3.411798533144833	2	0.0	1.0	2.0	9.0	1.0	1.0	1.0	1.0	0.0	0.0	957
8ebb4b878bae43feacae47f0fad3654a	8.0	2.0	34.08	3.71	3.6348668672809934	2	1.0	1.0	0.0	39.0	1.0	1.0	1.0	1.0	0.0	0.0	211
8ecb286416264dd8bc91cb58d209224e	21.0	7.0	277.28	12.41	6.147551932428449	4	4.0	3.0	0.0	35.142857142857146	1.0	1.0	1.0	1.0	0.0	0.0	397
8eccb7f58aaf47c98a7a74ed6ba0d7a4	6.0	3.0	21.47	3.1	2.4366896943736327	2	1.0	2.0	0.0	30.0	3.0	3.0	3.0	1.0	1.0	1.0	90
8ed32223c4524896905fcdcc875e55f5	6.0	1.0	8.79	1.5699999999999998	0.6810800246667053	1	0.0	0.0	1.0	42.0	3.0	2.0	3.0	2.0	1.0	0.0	346
8ed5af89308d4dae98b33701331926ad	6.0	2.0	118.66	18.060000000000002	4.426355912787253	2	0.0	2.0	0.0	18.0							701
8ed64cd9600948b89eb41be4de183788	11.0	2.0	212.97	20.38	7.0745705941003285	2	2.0	0.0	0.0	15.0	1.0	1.0	1.0	1.0	0.0	0.0	768
8ed66913c59348ca9e5ff003863ff830	4.0	3.0	58.32	15.25	5.672177712307681	2	0.0	3.0	0.0	80.0	2.0	1.0	2.0	0.0	2.0	0.0	58
8edaf0e1d7e44db4a81f2c3acec22665	13.0	4.0	244.78	16.1	5.2253323430417415	4	0.0	3.0	3.0	16.5							185
8ede89b780e9419aac2ae07f9c5bc056	6.0	2.0	156.45	26.5	8.30181124815543	2	0.0	1.0	1.0	18.0							683
8ee581b9251e4000923afc441415b4a0	2.0	2.0	28.17	14.085	5.451793282948282	2	1.0	1.0	0.0	111.0	4.0	4.0	4.0	1.0	1.0	2.0	264
8eecf3a6faf84c2d8ece8898c91c86b3	3.0	0.0	81.52	28.0	8.031969455453208	0	0.0	0.0	0.0		1.0	1.0	1.0	1.0	0.0	0.0	315
8ef02a08de334e00aed132b660069a6e	5.0	0.0	6.87	1.19	0.5800258614923992	0	0.0	0.0	0.0		3.0	2.0	3.0	3.0	0.0	0.0	6
8efe784d3d864d1294e5d6c71af22032	12.0	3.0	494.15	12.469999999999999	101.52228554794651	3	3.0	0.0	0.0	16.0	1.0	1.0	1.0	0.0	1.0	0.0	898
8eff47d0d9164301982fac938da935e0	5.0	3.0	25.18	4.95	2.532662630513587	2	3.0	0.0	0.0	36.0	1.0	1.0	1.0	0.0	0.0	1.0	231
8f0054b7204e44e9849b95b7c9234d97	9.0	2.0	178.8	18.3	5.249438065164689	2	0.0	2.0	0.0	18.0	1.0	1.0	1.0	1.0	0.0	0.0	801
8f01de594bc74a36a81338648ccc8115	13.0	5.0	152.85	12.29	4.843150066238147	3	2.0	3.0	0.0	78.0	1.0	1.0	1.0	0.0	1.0	0.0	1090
8f0399e00b9a47f89f5bc5c3ccf2b457	10.0	5.0	258.03000000000003	22.165	10.016516415955754	5	2.0	3.0	0.0	67.2							1545
8f0a8e9ee7a548a2a9df1a27336d51b3	7.0	3.0	75.49000000000001	10.38	3.416186261231752	2	3.0	0.0	0.0	36.0							301
8f0d8c7a45924f688c140dd9fe4db0b4	8.0	1.0	27.470000000000002	2.415	1.4645291241745777	1	0.0	0.0	3.0	0.0	3.0	3.0	3.0	2.0	1.0	0.0	866
8f0e2df6cc8c4bc2926ca426820789e1	5.0	3.0	13.75	3.22	1.4652815429124875	1	0.0	3.0	0.0	114.0	3.0	3.0	3.0	3.0	0.0	0.0	155
8f11863ca0bb42f78bacaff28e0a30ff	12.0	1.0	165.94	2.12	39.709142943827594	1	1.0	0.0	0.0	42.0	2.0	2.0	2.0	1.0	1.0	0.0	1814
8f11c23b3301448f993d6885bff9d0f8	5.0	2.0	102.43	19.26	6.638454639447347	2	0.0	2.0	0.0	54.0	3.0	3.0	3.0	2.0	0.0	1.0	209
8f178a1663bf4018b788fb310ea27a43	7.0	2.0	135.29	19.74	4.298832067301204	2	0.0	2.0	0.0	81.0							899
8f1d8f4875d04c83b826a9df90dedfe4	5.0	1.0	119.26	22.31	12.013874062932407	1	0.0	1.0	0.0	108.0	2.0	1.0	2.0	2.0	0.0	0.0	107
8f26a78925e24c22a03dc134fb44fc4b	4.0	1.0	4.99	0.9650000000000001	1.1744892506958078	1	0.0	0.0	1.0	36.0	1.0	1.0	1.0	0.0	1.0	0.0	987
8f2d36e9780b4ce095e53920740e72b3	8.0	3.0	137.1	16.32	5.151209982685067	2	1.0	2.0	0.0	90.0	3.0	3.0	3.0	1.0	1.0	1.0	293
8f30238504d3473c88f216a4bec31503	14.0	8.0	52.089999999999996	2.6500000000000004	2.7304704139248024	3	5.0	3.0	0.0	67.5							729
8f357eea66dd47e7ae3f5c59024f391c	8.0	0.0	24.25	2.27	2.2634893259238997	0	0.0	0.0	0.0		4.0	4.0	4.0	3.0	1.0	0.0	137
8f37f5ae5a83466dbb763b7a8afddc8c	10.0	0.0	30.21	3.2350000000000003	1.9631066649007582	0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	1.0	0.0	1482
8f3d34f0adde4c659a1d8ab887637ba5	7.0	3.0	29.28	3.65	2.10718385755107	1	0.0	3.0	0.0	144.0	2.0	2.0	2.0	1.0	0.0	1.0	246
8f3dfac303b74df788dae87f1a3eb2f5	12.0	4.0	200.75	15.25	6.264377584018344	4	1.0	3.0	0.0	12.0	1.0	1.0	1.0	1.0	0.0	0.0	482
8f3fad8b7e00406bb946952b213105be	2.0	0.0	13.4	6.7	1.2303657992645929	0	0.0	0.0	0.0		4.0	4.0	4.0	3.0	0.0	1.0	204
8f432063d9b140e98901b585ff0bed5f	15.0	4.0	84.57	4.75	3.115748340174194	3	2.0	0.0	6.0	19.5	2.0	2.0	2.0	1.0	0.0	1.0	685
8f4364144e0548f885b390f28aabe2b8	12.0	2.0	39.1	2.41	3.229795471524287	1	0.0	2.0	0.0	18.0	2.0	2.0	2.0	2.0	0.0	0.0	227
8f45a5974df34ff3898cb0fa61d28dcc	11.0	3.0	305.69	21.69	7.883128771672403	3	2.0	0.0	4.0	6.0							1062
8f49208643f64e17a1f0768711661215	3.0	1.0	66.63	22.7	3.30237793112781	1	1.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	1.0	1.0	892
8f4981a5cfb1444c97a0a77af1188144	5.0	2.0	93.53	16.25	5.481599219206017	2	0.0	2.0	0.0	72.0	1.0	1.0	1.0	1.0	0.0	0.0	1555
8f4a3a857dd044f3add94a814cf357e8	3.0	1.0	52.209999999999994	18.22	2.2680902392394655	1	1.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	0.0	0.0	148
8f4db7b3ffbf409fbf5185c266ae4630	3.0	1.0	79.89	2.91	41.43982263475557	1	0.0	1.0	0.0	18.0							292
8f5146270f5745d4862514da8a7b6620	5.0	2.0	113.95	23.25	3.4386988818447013	2	2.0	0.0	0.0	42.0	4.0	3.0	4.0	2.0	1.0	1.0	84
8f5430f8f2f442abaf2e6661a26a22a4	14.0	4.0	288.26	19.645	5.6471885448901435	2	0.0	4.0	0.0	45.0	2.0	2.0	2.0	1.0	1.0	0.0	348
8f5592cf479e4fd3b37fdfffa65977ff	4.0	0.0	79.42	19.405	1.2193577544483547	0	0.0	0.0	0.0		5.0	4.0	5.0	1.0	2.0	2.0	175
8f603ca13a9740dd9d6cc553166b5a2b	10.0	2.0	29.67	2.66	2.1635724058962196	1	2.0	0.0	0.0	24.0	4.0	4.0	4.0	2.0	1.0	1.0	341
8f640d43c9724dd5979461559671a541	11.0	2.0	201.23000000000002	17.69	3.3308475579866226	2	0.0	2.0	0.0	6.0	1.0	1.0	1.0	0.0	0.0	1.0	736
8f68a2ee85fe41b5bd1b01ed54a34e27	11.0	4.0	267.01	24.11	6.828537578028363	4	3.0	1.0	0.0	21.0	1.0	1.0	1.0	1.0	0.0	0.0	708
8f69479443a14508b20f74a442acc707	6.0	5.0	148.43	18.11	5.477567383834218	5	0.0	2.0	6.0	32.4							735
8f6aad9d78ae48e4a815c988e01ec52d	6.0	1.0	16.6	2.76	1.7341472448055462	1	0.0	0.0	1.0	24.0	2.0	2.0	2.0	1.0	1.0	0.0	343
8f6cd6d39d694147bda234a38368d99d	6.0	3.0	745.53	25.35	251.34128325844128	3	1.0	2.0	0.0	36.0	2.0	1.0	2.0	0.0	0.0	2.0	1341
8f74115993464fdb90658daeef20a4d6	8.0	1.0	163.47	20.259999999999998	5.834118705634002	1	1.0	0.0	0.0	60.0	1.0	1.0	1.0	0.0	1.0	0.0	549
8f76a76ca301454783aca01ee36103c9	17.0	4.0	62.08	2.62	2.9465472066770744	1	0.0	4.0	0.0	168.0	2.0	2.0	2.0	1.0	1.0	0.0	1271
8f7ccdf48ce94663821995f157a16dd7	5.0	0.0	9.55	0.42	3.0563622167537665	0	0.0	0.0	0.0								2
8f7db58c30814b8ca40c3bb7c55f20fb	11.0	5.0	22.36	1.49	1.4060589668224508	1	0.0	5.0	0.0	162.0	2.0	2.0	2.0	2.0	0.0	0.0	357
8f7dd3b2afe14c078eb4f6e6fe4ba97d	8.0	2.0	125.62	14.935	4.072215086938032	2	1.0	0.0	1.0	6.0	1.0	1.0	1.0	0.0	1.0	0.0	1058
